_costPrice,_carriage,_carriageKnown,_profit,_marginPct,_supplier,_supplierSku,_marketplacePermitted,_stockQty,_photoCount,Title,Description,KaikuCategory,eBayCategoryID,ConditionID,StartPrice,Quantity,Format,Duration,Location,PostalCode,HandlingTimeDays,CustomLabel,EAN,MPN,C:Brand,C:Colour,C:Material,C:Room,C:Style,C:Length,C:Width,C:Height,C:Unit,C:Weight,PicURLs
9.74,8.39,yes,4.32,18.8,"Hill Interiors","21186",yes,,5,"Plastic Large Frosted Eucalyptus Candle Wreath 8x33cm","<p>A candle wreath of artificial frosted eucalyptus foliage, 33cm across and 8cm deep, weighing 0.13kg. Sits around a standard-sized candle.</p><ul><li>Dimensions: 8 x 33 x 33 cm</li><li>Weight: 0.13kg</li><li>Material: Plastic</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",candles-and-lanterns,FILL,1000,23.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-CAND-FROSTED-001",5050140118689,,"Kaiku","","Plastic","","Modern",8,33,33,cm,0.13kg,"https://cdn.sanity.io/images/huh1e45n/production/71e60ff08c887d7ecd9ae9209d9f00c357532f16-1800x1800.jpg | https://cdn.sanity.io/images/huh1e45n/production/3e3148054374e4370041ee84d1d359b1ee4ad20d-1800x1800.jpg | https://cdn.sanity.io/images/huh1e45n/production/ae7f044a35fc47fa6e469f186673759463651fa0-1800x1790.jpg | https://cdn.sanity.io/images/huh1e45n/production/7c39a9b19dce1b862f08e17ef31d2fdb83232821-1800x1739.jpg | https://cdn.sanity.io/images/huh1e45n/production/c426a80f5a29c049c838edf750333255ba5aeb51-1800x1800.jpg"
77.92,,NO — margin overstated,18.41,18.8,"Aosom","844-830V00MX",NOT PERMITTED — ask supplier,,4,"Garden Water Feature with LED Lights, Dark Grey 34x28cm","<p>This Dark Grey Garden Water Feature combines modern design with functionality. Made of durable resin, it features a four-tier waterfall and solar-powered LED lights for nighttime beauty.</p><ul><li>Dimensions: 34 x 28 x 57 cm</li><li>Weight: 7.9kg</li><li>Colour: Grey</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",water-features,FILL,1000,98.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,3,"KK-WATR-WATER-001",,,"Kaiku","Grey","","","Modern",34,28,57,cm,7.9kg,"https://cdn.sanity.io/images/huh1e45n/production/fcf8d0c26e10570e38a30fbf0e99222bc4a0ed2c-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/03b5af6696823162768760ee1708ada23ad6da4b-800x800.jpg | https://cdn.sanity.io/images/huh1e45n/production/ccdacea30ed6b5db2b728e29a48426f797d854d5-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/60e3ce5dc7e3889beba7796620e1012f3f0d3c78-2000x2000.jpg"
14.71,8.39,yes,5.26,18.2,"Hill Interiors","22330",yes,5,3,"Seville Collection Lebes Planter 17x17cm","<p>A decorative ceramic planter in the classical Greek lebes form, with a Mediterranean influence. 17 x 17 x 15cm, 1.25kg.</p><ul><li>Dimensions: 17 x 17 x 15 cm</li><li>Weight: 1.25kg</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",planters,FILL,1000,29.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-PLNT-SEVILLE-001",5050140233085,,"Kaiku","","","","",17,17,15,cm,1.25kg,"https://cdn.sanity.io/images/huh1e45n/production/71a604a7ec4e536be5a542aa2f7edce89d4f82d6-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/29da2d417332617a0c094f22ac78ac4524bbae76-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/7cfff05bfcd58941d4f7a0a9b45b378e9d681d28-1600x1600.jpg"
52.05,,NO — margin overstated,11.78,18.1,"Premier Housewares","5506418",NOT PERMITTED — ask supplier,,6,"Resin Darnell Natural And Black Planter 28x28cm","<p>The Darnell Natural And Black Planter, crafted from a blend of magnesia and fibreglass, offers a contemporary design that suits any decor. With dimensions of 28 × 28 × 29 cm, it is perfect for enhancing both indoor and outdoor spaces.</p><ul><li>Dimensions: 28 x 28 x 29 cm</li><li>Material: Resin</li><li>Colour: Natural</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",planters,FILL,1000,65.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-PLNT-DARNELL-NAT-004",5018705977164,,"Kaiku","Natural","Resin","","Contemporary",28,28,29,cm,,"https://cdn.sanity.io/images/huh1e45n/production/f7330eae56729d50d3773cdd950aa1564848d16c-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/4f3e1b5266ad2a24755f41dd671398c05328ec47-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/a87754d54541fc22cb7a1879dfea39c639aa26ec-800x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/a13c16e123ae8aa61353a84b38ce5459b7ae1c32-800x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/4cc76eb4ef2476ef6a57a244c472b081097fe6b9-800x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/310936b3384c80d4e71194e426c37213a2f05d0a-899x1199.jpg"
51.33,,NO — margin overstated,11.51,18.0,"Premier Housewares","5505069",NOT PERMITTED — ask supplier,,4,"Kensington Townhouse Tall Bottle Neck Vase 16x16cm","<p>The Kensington Townhouse Tall Bottle Neck Vase is made of aluminium, featuring a reflective grind nickel finish. Standing at 49 cm tall, it's perfect for adding charm to your home.</p><ul><li>Dimensions: 16 x 16 x 49 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",vases,FILL,1000,64.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-VASE-KENSINGTON-001",5018705367255,,"Kaiku","","","","Modern",16,16,49,cm,,"https://cdn.sanity.io/images/huh1e45n/production/cd044a60642a82a1ee80a439b3b297976bffc8c9-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/d874fc359439bdb9a84d474f63cf95aaeaf7bb68-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/0f532e36e4996a613f95d848736f97543a7c9877-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/c5ccc7dd0faeeb44c8a7af399f7079c0325839d0-1280x1280.jpg"
52.20,,NO — margin overstated,11.62,17.9,"Premier Housewares","5506323",NOT PERMITTED — ask supplier,,6,"Hania Small Glass Vase with Abstract Pattern 21x21cm","<p>The Hania Small Glass Vase with Abstract Pattern is a stunningly crafted decorative piece made from glass. Measuring 21 × 21 × 26 cm, its design enhances any indoor space without the need for additional water or food use.</p><ul><li>Dimensions: 21 x 21 x 26 cm</li><li>Material: Glass</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",vases,FILL,1000,65.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-VASE-HANIA-001",5018705974729,,"Kaiku","","Glass","","Modern",21,21,26,cm,,"https://cdn.sanity.io/images/huh1e45n/production/48f784e337519c39bac3b7fa5575c488e06bf6a0-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/d5784869925b374dd523b61be973b7e387eb9c8d-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/69d816e2ec55a3c5ad6929207268808ed49aab46-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/abb7715f4a2ec848f9434a538a91867ce4430c13-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/6fe0b6dcd6d806fe690f34cd3a444e047773898d-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/f5f6148923532a418c8e1a592d5b8fa152c1c336-1280x1280.jpg"
51.40,,NO — margin overstated,11.44,17.9,"Premier Housewares","5505797",NOT PERMITTED — ask supplier,,4,"Natural Resin Darnell White And Black Small Planter 26x26cm","<p>A planter in magnesia, inorganic resin, beech wood and fiberglass, 26 x 26 x 45cm. 7.2kg shipped.</p><ul><li>Dimensions: 26 x 26 x 45 cm</li><li>Material: Resin</li><li>Colour: Natural</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",planters,FILL,1000,64.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-PLNT-DARNELL-NAT-003",5018705977140,,"Kaiku","Natural","Resin","","Modern",26,26,45,cm,,"https://cdn.sanity.io/images/huh1e45n/production/bdf3202526c9ae2a3f9749e2b50ffa23545c377c-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/ca5007d5c191a648c2cf73a813cbdc3ac1955509-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/3be5d7b90dd05a9df786c860e1299356b56ac8bb-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/012be900348e28400232ccfee11f4ed378abe0ae-1280x1280.jpg"
32.91,,NO — margin overstated,7.28,17.7,"Premier Housewares","5506533",NOT PERMITTED — ask supplier,,6,"Glass Cayden Small Smoked Black And Silver Vase 20x20cm","<p>A vase in glass, 20 x 20 x 30cm. 6.7kg shipped.</p><ul><li>Dimensions: 20 x 20 x 30 cm</li><li>Material: Glass</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",vases,FILL,1000,41.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-VASE-CAYDEN-001",5018705985329,,"Kaiku","Black","Glass","","Modern",20,20,30,cm,,"https://cdn.sanity.io/images/huh1e45n/production/00b0f7150b5d0afa372f68db2a4fcceb20e4b249-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/d280faa3c8ceba6129fc5d6ac8ecfeb905f77231-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/c9ad45596774e7493751bef6585636cd948f8560-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/138f67a7cd104f6f8d2e348fd16700de9aabef30-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/225489a09097935110f8825ab6be5c3bb81a4def-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/f0b09def8b9c34a145640a3ea746916808bb4246-900x1200.jpg"
61.19,,NO — margin overstated,13.47,17.7,"Premier Housewares","5505784",NOT PERMITTED — ask supplier,,5,"Resin Darnell Small Greyt Faceted Planter 29x29cm","<p>The Darnell Small Greyt Faceted Planter combines a textured geometric design with durable materials, including beech wood and magnesia, making it suitable for indoor and outdoor use. Standing at 51 cm tall, this planter is perfect for showcasing your favourite plants.</p><ul><li>Dimensions: 29 x 29 x 51 cm</li><li>Material: Resin</li><li>Colour: Grey</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",planters,FILL,1000,76.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-PLNT-DARNELL-GRY-001",5018705988726,,"Kaiku","Grey","Resin","","Modern",29,29,51,cm,,"https://cdn.sanity.io/images/huh1e45n/production/0e302164a7c24d30775a15f405c44b5e54ee1776-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/7d386bb9bb549690cf745242269c49dad268714a-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/d40c20b429b346582fb1ef0af05fa509ad3ea670-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/72d53d8b7badd07aaa66ec95be20d4398f1c195f-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/3c8a17106bf5dc73a2727192de7cd2aede5ffd17-1280x1280.jpg"
36.96,,NO — margin overstated,8.15,17.7,"Premier Housewares","5506561",NOT PERMITTED — ask supplier,,6,"Arlo Small Engraved Natural And Black Planter 24x24cm","<p>The Arlo Small Engraved Natural And Black Planter offers a unique rustic charm, crafted from Paulownia wood. Its design is perfect for enhancing any indoor or outdoor space, allowing creativity in plant displays.</p><ul><li>Dimensions: 24 x 24 x 25 cm</li><li>Colour: Natural</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",planters,FILL,1000,46.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-PLNT-ARLO-NAT-002",5018705986418,,"Kaiku","Natural","","","Bohemian",24,24,25,cm,,"https://cdn.sanity.io/images/huh1e45n/production/a70d9b77938b9feac2cf7d1cd6a86a8740888001-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/2d76d0c5221cf686da5e1994d98628656f9040bd-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/ff6cedaf7b1d613b0dca0fa621fb972abe044803-900x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/c0825ac5d34413a8026ae90bedee664bdf335d10-900x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/f9eb703fb0898ea5c8e2adccf640fdf292be146f-900x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/d4af46e364ff9754039bc680aadce4fe0f47e1aa-1280x853.jpg"
57.21,,NO — margin overstated,12.52,17.6,"Premier Housewares","5506420",NOT PERMITTED — ask supplier,,6,"Resin Darnell Natural And Black Planter With Angular Legs 27x27cm","<p>The Darnell Natural and Black Planter features a contemporary design with solid beech wood legs. Made of high-quality materials like fibreglass and magnesia, this planter brings a modern touch to any space.</p><ul><li>Dimensions: 27 x 27 x 50 cm</li><li>Material: Resin</li><li>Colour: Natural</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",planters,FILL,1000,71.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-PLNT-DARNELL-NAT-006",5018705977188,,"Kaiku","Natural","Resin","","Modern",27,27,50,cm,,"https://cdn.sanity.io/images/huh1e45n/production/6a896034106c4a1d9873f67c14174c98908a9d84-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/88d619754497bafb44b4aa5bbf82c18f69d07be9-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/208b63b8309f3b4c4b024ed327f8ee2b818bf891-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/00219a6bdc4fd9cc2c2e0fa161641bdfd6388311-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/8df003cd2a53a740ddac61cc17e816e977da3809-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/afbed7a9c40acd21c2ba6257f9b2cb0661ea8fc5-1200x1200.jpg"
49.94,,NO — margin overstated,10.93,17.6,"Premier Housewares","5506317",NOT PERMITTED — ask supplier,,6,"Hira Medium Blue Ribbed Glass Bottle 15x15cm","<p>Crafted from glass, the Hira Medium Blue Ribbed Glass Bottle stands 33 cm tall. Its unique ribbed design and geometric shape add an artisanal touch to your decor.</p><ul><li>Dimensions: 15 x 15 x 33 cm</li><li>Material: Glass</li><li>Colour: Blue</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",vases,FILL,1000,62.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-VASE-HIRA-BLU-001",5018705974668,,"Kaiku","Blue","Glass","","Modern",15,15,33,cm,,"https://cdn.sanity.io/images/huh1e45n/production/e2d9069518ae684e7d60e028ba3d3c4f10de1a6a-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/fe05d29b296c9071df4ddd28d698943b5496ad4f-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/538c988a6084ed8c623c2528e1fd06af2734b74b-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/09e3fc02287f58ecb2d6eaa13859f96e37159160-899x1199.jpg | https://cdn.sanity.io/images/huh1e45n/production/e9785333050cafa5af7abce0e44c0183f642a596-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/17dd919094ee9fd0e86342a99f652e7044b57764-1280x1280.jpg"
18.10,8.39,yes,5.81,17.6,"Hill Interiors","20837",yes,10,3,"Brown Mirrored glass Tristan Mirror And Wood 5X7 Frame 2x26cm","<p>A mirror in a brown wood frame, 26cm wide, 31cm tall and 2cm deep, weighing 1.05kg. The larger of the two Tristan sizes.</p><ul><li>Dimensions: 2 x 26 x 31 cm</li><li>Weight: 1.05kg</li><li>Material: Mirrored glass, Wood</li><li>Colour: Brown</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",wall-art,FILL,1000,33.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-MIR-TRISTAN-BRN-002",5050140083789,,"Kaiku","Brown","Mirrored glass","","Modern",2,26,31,cm,1.05kg,"https://cdn.sanity.io/images/huh1e45n/production/a6d81d2e0f575635193d5cc68fdc23504d45bb03-1500x1500.jpg | https://cdn.sanity.io/images/huh1e45n/production/d3c01327568a265aa55740f2593c6258341e3858-1500x1500.jpg | https://cdn.sanity.io/images/huh1e45n/production/b9de8c40da8f16d9452908d016bc08461f7a21b1-1600x1600.jpg"
42.68,,NO — margin overstated,9.33,17.6,"Premier Housewares","5506673",NOT PERMITTED — ask supplier,,6,"Tundra Black And White Earthenware Planter 20x20cm","<p>The Tundra Black And White Earthenware Planter showcases a geometric design and is made from durable earthenware. Perfect for bringing style to your indoor space, with a considerable capacity of 4086ml.</p><ul><li>Dimensions: 20 x 20 x 20 cm</li><li>Material: Earthenware</li><li>Colour: White</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",planters,FILL,1000,53.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-PLNT-TUNDRA-WHT-001",5018705990248,,"Kaiku","White","Earthenware","","Modern",20,20,20,cm,,"https://cdn.sanity.io/images/huh1e45n/production/88f3ee20b7721245cdaa32f7e49e60b9355955d2-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/40433b06e28b4cb99ac1c607df3b4b4d1a6926bd-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/87183caecdbff76ef7b790e03be92bee9e988ef3-900x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/2e913908e6f572ff8d4be8425d4a7b5ff9dfda65-899x1199.jpg | https://cdn.sanity.io/images/huh1e45n/production/925003154d774b72ff42ae9eb38832cac2615110-899x1199.jpg | https://cdn.sanity.io/images/huh1e45n/production/960494e205b9e32a67894b2ec25f86a820079388-1280x1280.jpg"
52.40,,NO — margin overstated,11.43,17.6,"Premier Housewares","1411647",NOT PERMITTED — ask supplier,,6,"Black Avento Set Of Three Gold Finish Planters 22x22cm","<p>A set of three iron planters in a gold finish, the tallest 34cm high on a 22 x 22cm base. Supplied assembled, in graduated heights so they group together.</p><ul><li>Dimensions: 22 x 22 x 34 cm</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",planters,FILL,1000,65.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-PLNT-AVENTO-BLK-001",5018705978291,,"Kaiku","Black","","","Modern",22,22,34,cm,,"https://cdn.sanity.io/images/huh1e45n/production/2cb62fb5ca06f11b1e090563a5e99b8785f55798-1280x853.jpg | https://cdn.sanity.io/images/huh1e45n/production/b200c28a096829ebe911f9d7b005e5499a227e49-1280x853.jpg | https://cdn.sanity.io/images/huh1e45n/production/4f6233de42ad057bbd679c306a9ea38077f1206c-799x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/efdf4d366c7b51348a6de09352aa8720f0e36acc-799x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/c7d78d70e22f0237f13932481f634f01b4be455a-799x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/5e90175a0e72cf9d03695f846f2156a72f022db0-900x1200.jpg"
63.02,,NO — margin overstated,13.61,17.4,"Premier Housewares","5505800",NOT PERMITTED — ask supplier,,6,"Black Resin Darnell Large Chevron Planter 30x30cm","<p>The Darnell Large Chevron Planter features an etched chevron pattern and sturdy beech wood legs. Made from a combination of materials including fiberglass and magnesia, this planter offers both style and durability for your home or garden.</p><ul><li>Dimensions: 29.5 x 29.5 x 54 cm</li><li>Material: Resin</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",planters,FILL,1000,78.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-PLNT-DARNELL-BLK-008",5018705468365,,"Kaiku","Black","Resin","","Modern",29.5,29.5,54,cm,,"https://cdn.sanity.io/images/huh1e45n/production/52ddaaae9f10bc9d58c13fec0af1104ec4edc8e2-799x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/6e907c08c5fa9a5b2bbaaee192d6d452f0913296-799x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/d1517fb1ef7efd4555c4e81ffdee368a39016ee5-799x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/928ce6b25740d6f0d5d748e4d9073eb1993cd204-799x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/0dcbee1d59636fa5357f7f9e378b8477f62d1291-1199x799.jpg | https://cdn.sanity.io/images/huh1e45n/production/1eeffb8fbb6dcf9825a8dcb4148f7e7f63861bc0-899x1199.jpg"
63.02,,NO — margin overstated,13.61,17.4,"Premier Housewares","5506421",NOT PERMITTED — ask supplier,,6,"Resin Darnell Natural And Black Tapered Planter 36x36cm","<p>A planter in magnesia, inorganic resin, fiberglass and beech wood, 35.5 x 35.5 x 44cm. 4.4kg shipped. 40 litre capacity.</p><ul><li>Dimensions: 35.5 x 35.5 x 44 cm</li><li>Material: Resin</li><li>Colour: Natural</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",planters,FILL,1000,78.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-PLNT-DARNELL-NAT-007",5018705977195,,"Kaiku","Natural","Resin","","Contemporary",35.5,35.5,44,cm,,"https://cdn.sanity.io/images/huh1e45n/production/68a34e3aad93fcc30856a5955288fa7d934e2c7b-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/2a19bd6f791742f47724a000c8c9b7b11a596ebb-800x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/a1f4d6058fd29f31d6470db6ce759bac6adc0cf4-800x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/4732871e9967daa5e0127826557017716210e248-800x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/0c2e2e4c638b5d2de99395f434ce19f29498e267-800x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/3ca496892799667184179b1534502ce6cc62a377-800x1200.jpg"
63.02,,NO — margin overstated,13.61,17.4,"Premier Housewares","5506425",NOT PERMITTED — ask supplier,,6,"Resin Darnell Round Brown Planter With Angular Legs 34x34cm","<p>The Darnell Round Brown Planter features solid beech wood legs and durable magnesia fibreglass construction.</p><ul><li>Dimensions: 34 x 34 x 47 cm</li><li>Material: Resin</li><li>Colour: Brown</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",planters,FILL,1000,78.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-PLNT-DARNELL-BRN-003",5018705977232,,"Kaiku","Brown","Resin","","Contemporary",34,34,47,cm,,"https://cdn.sanity.io/images/huh1e45n/production/7b18f570b1b3b4b6301465abe6a7fcc8d238a6c5-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/98c139642affaca5d11e9e0c221c80a532d55ddc-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/1d1e5e0fae7ff8084c812ea976370dba2f3a0da0-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/31fd285029efee20723e3c88817feee4f41ad441-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/ad5cd1c0f605821a6f7d9cdaef5f1e922c34b24e-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/6ac4bd22eaf9817927cb8ad48fab24bdc92b6384-1200x1200.jpg"
55.75,,NO — margin overstated,12.02,17.4,"Premier Housewares","2800676",NOT PERMITTED — ask supplier,,5,"Framed Labrador Wall Art 50x6cm","<p>A framed piece of wall art, 50 x 50cm and 6cm deep, weighing 3.5kg. Dust with a dry, soft cloth; fix it with anchors rated for the weight and suited to your wall type.</p><ul><li>Dimensions: 50 x 6 x 50 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",wall-art,FILL,1000,69.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-ART-FRAMED-002",5018705759920,,"Kaiku","","","","Modern",50,6,50,cm,,"https://cdn.sanity.io/images/huh1e45n/production/8bd2a1c75677197f748dbda6450225c93c7ceb4e-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/ba64c139a9f10856a3da10cec89c1cc18b6635f3-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/1c93a4c757caf34689d93b574634c0154d284970-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/c7399c07c9dddd47ecec4094ec46d81b70f3c445-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/9bc9290a0b0bd1f2524dad11febf9dc4caeb152c-1280x1280.jpg"
